PC1	PC2
continuous	continuous
variance=0.181953	variance=0.142462
2.272159143274971	1.9341953905684546
1.7972051431936678	2.0250167630349405
1.6991552631835867	1.2501853941248982
1.7295985064611399	0.9349178898600001
1.7604961712670015	1.1689445783409491
1.7544708760177061	0.6642342398657111
4.031630441781361	1.5220375619247533
3.7851361524949216	2.717900892870086
2.195570254585796	-0.41675786201326226
2.8526929398922927	-0.44400426503615187
2.588749880413566	0.6827731686666882
2.20166051305329	-0.15069482887204205
2.1799820303517183	-0.396112584775477
2.1614003212555954	-0.6464507091363371
2.9071435443052467	-0.2783771477382743
2.1843881623455346	-0.8596488579123157
3.1219074225000423	-2.9082507262349075
3.0880595181513395	-2.9734012627321675
3.1115747672083116	-3.0409319607931575
3.087864312179715	-2.9731427290247905
3.074501476603279	-3.0654239968797623
3.088515095281983	-3.1753601971485006
2.7940352023025765	-2.42758370631671
2.288807718992282	0.16309158082032094
3.0654246013601347	-3.309747612392153
3.1148369784711916	-3.228824145698939
3.201645627865507	-3.160223155312194
1.7256078871398033	0.8789981403938492
1.1950771495295573	1.9813351724750714
2.489206296503501	-2.5389010495343762
1.5676796913224007	0.359493210831129
2.516136025265129	1.553023951459029
3.2733260579283217	1.264674260788092
2.802179713139046	2.5806011934022237
2.7870914807885923	2.4542183162019833
1.868665241864705	1.6952503360904614
2.7320854562109838	1.133151467532394
0.4327591188211414	3.3262528900371024
1.1375857064187167	2.47832154254098
1.9973730979299409	-0.08300985387566744
1.026571745706755	-0.4798795354406514
1.9000198836992241	1.8024666889796856
1.1321915247132148	-1.1138514265728388
1.1074354597680882	-1.2274300817392971
1.1244814228245277	-1.1586296558976337
1.0701604543210017	-0.6103825740904566
0.5062045512262451	-0.1387659352361388
1.3837071876227747	-2.593926968345118
1.937021214780492	-3.4994075739963475
1.9526982685205303	-3.410191291277517
2.0735183549957283	-3.3502488060419546
1.7405919768077653	-2.8265012330860952
1.0663942979086662	-0.5876107225117724
1.1546298536921986	0.5479404031045193
0.4808076226304522	3.408982690922649
2.050388049329667	-3.484583494016339
2.8410767889972033	1.810585808373589
1.4523123910592857	0.2930845836716684
1.888755914852993	2.5464812027228563
1.4258207849255238	0.3095676100039689
1.4471761282338926	-0.011447641384761379
1.4656533948571004	0.09184389524289002
1.5823244376332863	0.8516661628199029
1.627127093874206	0.9209109150364954
-0.0954303569875746	1.6248666739069688
0.29014972766770575	0.11093020719439146
-0.6350654592460901	2.904230473272873
2.5945121204382646	3.6780205371401977
4.0502196341502525	2.904396997385797
4.51084671684971	2.041499805894357
3.5675520058411228	0.6936174205474974
3.61959424488856	2.242116495491505
4.520608249821064	-1.2114120060199305
1.2922771595567075	3.3347167978347816
2.262350068206625	-0.2862102447753258
1.8450827311633335	1.6542939995285564
2.4495303955582117	1.5140584734127787
2.331026863532911	1.0389022138738164
1.8607787370892168	1.6610509627942793
3.2741187653087116	-2.488138781048368
3.20844829655769	1.0579591202872956
2.3068679530102782	-0.3087836463742196
2.796654998241974	2.3790159294226063
2.8039242708916077	2.223022438329418
3.3617199250230096	1.8242966284972908
2.390746455193752	0.9885570289274732
2.599936664768058	2.063740054923668
2.591066351307457	2.0754880306924424
3.743101042969192	1.870613828031757
2.8655979519468446	1.79667546714993
1.9685088097642531	-0.41559655561937103
1.4578273544702987	-2.3267350669555844
1.158669021413111	3.0176042419135194
3.7542940829868705	2.658970837102665
3.266602416299509	3.7954550801574243
3.2800305323475825	3.7776706824973254
3.7774074771365176	2.6833487158598213
3.763363455168536	2.646959224987552
3.8432498832530197	2.339800883983888
2.830352381689931	1.3218437869730588
2.2922691115731393	0.09631589395936321
1.6015630183574132	0.8448808495466883
1.4718823584296348	0.8516630438088608
2.4195496965982333	-0.09745443001119197
1.5191718562996275	0.862624582249512
0.9917891865017272	4.654368635807732
2.0616102422213674	2.9780020520211687
0.6964518014350566	3.492734147666364
2.129413476746945	3.617430836264854
2.0490123742997053	2.8933100561063636
0.3938059663265157	4.24860532732444
2.2070367980328616	0.44192912133822726
3.067142404006083	-2.144598380350827
0.04953854663268016	2.204155762179485
0.34447181171439734	3.2199595151590987
0.92191055690218	-0.802229408471954
0.9298284909917836	-0.8677056423038018
0.3875710980770373	0.7623602398058198
0.8792947475248573	-1.0571231617119787
0.4292476309259141	1.814751949472626
1.4819361032974354	-2.3408315595332656
0.8733870240772708	-0.3538558465206448
0.17628928430679838	2.3224219442979117
0.9463398884042373	-0.6332284191072407
1.8585457611722265	0.05580312805613469
1.0400499159212329	-0.19071775859192977
2.0149696691579817	0.5298161171490431
0.0653455933732539	-0.26212646355181396
-0.017389362276585572	2.8897974757183165
-0.48880510155657797	1.047173359912162
-0.2863983190717452	-0.9410509487831034
0.37595566733345287	0.6611918266068079
-0.29908089282227707	-0.4487693347234463
0.654823736716562	-3.2322991668867984
0.6466195302028318	-3.0750674354056455
0.7145423200323148	-3.439973411486949
-0.4223985843017932	-1.453210806834432
-0.7161284912719084	0.28412947217703616
0.10024800777668039	2.386275265038597
1.8599914400484532	2.745716249672487
0.11313780049075267	3.7204115111848153
1.0497709629042187	1.516055791401787
1.045213652344705	0.6616797130903248
-2.008292497134477	2.9619621691650084
-0.935699091458981	0.6404197707550278
-0.3360381191027199	-0.2331974741902495
0.19241281839670152	1.811575428413753
3.747415832745241	0.83929268783718
3.591413678044486	1.4727627721101775
3.880941479406343	1.691353995549219
3.669055136470688	1.149974849575131
3.6617630788774997	1.5073540786413235
3.511083011415023	0.5280978543640021
3.456624614818237	0.416651705498117
3.496140217015119	0.2365535463439645
4.450531605832497	-2.4020739545675984
3.529540682737945	0.430059782047225
4.489577835703873	-2.1788393474899896
2.1928234709534173	-0.39804937591869793
1.2767235438300404	1.8154985706797448
2.196416889084244	-0.7505300715819556
2.2200422802031627	-0.5804643315539655
2.560989529204853	-0.7919306797913248
3.1479368101350773	-3.0004273328632567
3.092886374374351	-3.1110893762087417
3.108792977277888	-3.2235326730871767
3.1391379959577805	-2.842408094102396
3.1910766810575977	-3.38750004415178
3.182866053294801	-3.2302598082723586
2.2369287066921926	0.09261407066212968
3.366369209745316	-2.9768596815674226
1.7361165634434956	0.9728386437018242
3.159200321110244	1.0478447392294192
1.7142549125024789	0.9826972509809158
2.37354208642901	0.3319369323303529
2.5538777528507572	1.5558069909420524
3.036581945600556	0.2604669851424499
3.694676733812082	-2.122065426871833
0.5874018876276593	3.6953504704117557
1.0448685780626334	-0.2140935112815552
1.0540183239920522	-0.1712219680486666
2.019225203600238	-3.1896790833505397
1.9805501219249106	-3.4134052446480956
2.054738780425022	-3.420285459002119
2.100999391757145	-3.15161608305335
1.2480974400184461	-0.018153068917529106
2.070659510076506	-3.532747465556746
0.5648213080431264	3.0936448556726766
2.768793371263158	1.2180551176237508
1.9213835572445799	2.812382577892724
1.4425883934753831	0.41241015041181883
2.509377727359033	1.185181525885912
1.0139974670803513	5.125419634126078
1.6045724893566102	4.289171623066146
2.5353433281333615	2.1968363147927383
2.400347855234073	-2.318124330433827
3.1726615156840583	-2.827050049229735
3.1726615156840583	-2.827050049229735
0.8147651658270715	-0.8820295443504093
0.8252688287813742	-1.0059199596915407
0.848241056904359	-1.2563031362441124
0.8183372857015576	-1.289471635825743
0.8982195576146024	-1.3588821604512387
0.37970590923900155	0.18474754785279737
1.0918008573253224	-1.155216427989617
0.8307797471677312	-1.2695638671914087
0.7943240792701024	-1.019925874319844
0.7692899813902149	-1.0967495478811111
0.7777978329814611	-0.8702751618483077
0.9515807940738303	-0.232625005623904
0.7557294349249831	2.2193457330904143
1.1469621936241192	-3.0366406251902065
1.78165871274568	-3.9035394622498383
0.4333236704981951	0.31509094444601765
2.1148311402492372	0.2761714874694557
0.9824695985692821	-0.6474973875006346
1.3744408276682727	0.7978070505974725
0.5821406481110238	-1.6051825514628377
-0.3435750504292286	-1.1970095317638647
-0.3738574304588259	-0.9741503865543204
-0.8223929741282368	0.5508841672480108
-0.3384284121525258	-1.1674390658163107
-1.226571072552057	1.2290402729040855
-0.25893334870802004	-1.272723516386331
-0.2432133589929562	-0.005237377419704886
-0.27033671505027385	0.03068520086848298
-0.333803193599677	-1.2099515250496042
-0.7854044394954383	0.09869243927961323
-1.2626819265246325	1.4418348384284612
-0.2308384648167489	-1.3463195512927606
-0.44657930612142216	1.687157862411081
0.5630563720805948	-3.772383019230381
0.8838217500819994	-3.5721929709839504
0.609552953825283	-3.705381727277146
0.5784688703590891	-3.6828163553028683
0.5630769200776079	-3.7724102333048415
0.011124818865653063	-3.271444505244762
0.8382922084467411	-3.640475025316494
0.6612415417645883	-4.048786883654804
0.4654664537759003	-2.9650936509816557
0.6535314398759012	-4.093565112979599
0.6535314398759012	-4.093565112979599
0.6453208121131044	-3.9363248771001773
0.6535314398759012	-4.093565112979599
-0.30799563147943987	-0.8600231765803984
-0.7706112852272888	0.17096895593530784
0.6535314398759012	-4.093565112979599
0.6535314398759012	-4.093565112979599
0.6535314398759012	-4.093565112979599
2.1709434287561735	0.20727925235593128
1.8217658491956465	2.519648096406837
-0.33543597410909204	0.8387499161109359
1.1340746238164163	-2.29608644599559
-0.47710266162141823	2.261025417338181
-1.078819945379949	-0.5527691850051629
-0.4827520093887854	1.8018646366623638
-0.9964481406129065	0.571452690042874
-0.599747889510475	2.340923999115156
-1.5186019086906422	0.9415767060093988
-0.5830428147761376	2.0260676329528238
-0.6955210390014671	1.0140002140477617
-0.6745918222311927	1.2426264112352619
-0.9820307414115941	-0.46099983968775554
-0.1257100446012414	0.5807582550084927
2.53450615770144	1.951344653843053
1.2766333394758809	2.799470690688479
1.5362930295471091	2.824244860836788
2.264476454755234	-0.03956923425461743
2.135597945101381	0.46023805686856534
3.1477262400483625	0.6923945105216417
0.851790628528979	-0.7856672763460653
1.1906259496939275	-0.5916254332744577
0.02756255480128206	2.3315848732007693
1.825458367313424	0.3942255121020213
0.9566388395382616	0.36377611376741115
1.79333925569718	-0.32685282669948446
1.7872914666831887	-2.977961874105587
1.8104436045960763	-2.843656101085317
1.041949388547084	-1.1419862190293488
0.05400219025880368	2.5432522718558164
0.5568021149995285	3.780188763628188
1.811735487209173	-0.5187722113031186
0.04835397403002863	3.199788694804722
1.1230076445653598	-0.26691475702727374
-0.18209739838012629	-0.49643810965372587
-0.2617678981896572	-0.8850087852157685
0.22677824285899287	1.3006937409146224
-0.5723555730578618	3.2987958947550284
-0.29023530167994843	-0.46319786081780356
0.3911062862969762	-0.6502832454384725
0.7127061094235999	-0.579780408785957
-0.17515387834574753	-0.3592682536891062
-0.17534397544920527	-0.7981143593787869
-1.2393653837425869	1.8490853203628288
-1.2393653837425869	1.8490853203628288
0.07141020931160974	-2.693197703719132
0.7337146792077928	-3.376702509390978
-0.1713537102946225	-0.7847962732969141
0.8545111952368905	-0.9395392914668841
-0.16206816543807684	-0.9434601454465638
-0.4833610660023065	1.9580263712063048
1.4070394025007296	1.4069576669415644
-0.2202736681533034	4.578621034765179
0.9574763550869796	0.1853602110412529
1.1248762403677806	1.1389239283777934
1.1715118869367682	1.598791445668878
1.0649198841125975	-0.3596507277128179
0.7665438428499907	2.598423379219101
-0.9011162685141496	0.7382704277716282
-0.2077145553936237	0.23458902090139636
-1.4747006458099365	1.7428784522974032
-0.9575575048601749	1.4348726265278018
0.005121332746498507	-2.887637530611989
-0.9804205608431963	0.4140967460335285
-1.2128866707606234	4.824373678622051
0.26244169078281687	0.7562267508969057
0.8686131844951513	0.3861190023858087
0.8312743090163149	-0.06640780611969724
1.163418898839858	-2.1109702302409605
-0.542707661879674	-1.0101317705903172
-0.4269013005071173	-1.3098734047444862
-0.4349334422831344	-0.24817946241882413
-1.44581760457872	1.4425572112153986
-1.423947566685768	1.7249269743828561
-0.5000252006277427	-1.2130270181369518
-0.3691265035950748	-1.08471715887589
-0.44988788547833036	-1.5357747927266039
-1.0019333836328728	0.3999865177300002
-0.07928622788845902	0.505511758508071
-0.43119701175426023	0.05820672146024415
-0.43041175639883417	-0.783591639611599
-0.4391229100357408	-0.42433293852796117
-0.5589606806797228	-0.6958741140661214
-1.4787880209203994	1.9439244496119847
-0.4524590407577543	-1.1846479972677686
0.3700593722477061	-3.5386417502764824
0.3701544067338917	-3.5387676153708636
-1.1744871498466434	-0.3387093548069568
0.37014027998594523	-3.5387489056946717
0.4412830512105519	-0.539353921583318
0.3701582594833317	-3.5387727180098247
0.08092657580012386	-2.670183929236622
-0.15536408155509604	-3.0914138123911026
-0.879557965787126	1.5267090502297298
-0.4441619357197823	-1.1220443507785394
-0.3966658722052257	0.19522587230197289
-0.4762596238417708	-1.2994921068966516
-0.6218191770605577	-1.8730763946387985
0.4909744932090899	-3.4788251301353013
-0.4019104484146405	-1.379358413527689
-0.6575058970416524	-1.45948799726094
0.48359534944022303	-0.8285361051149726
0.421647687248769	-3.606966085969499
-0.8381411806968365	1.152390419816092
-0.23518937135353157	-0.3841491089644923
-2.09480738249882	0.23735579745754604
-1.5825105528537753	-1.298532700343731
-1.447504234672028	-0.42628103297830006
-1.6537119448353008	-1.5705568841360842
-2.5901665545621873	1.4389846028116628
-1.6459870669239376	-1.4894114737671635
-0.6812905776445055	-0.42540013314413233
-1.6471013632242166	-1.2679772689222129
-1.299165178615623	-0.9306806524761564
-1.6471013632242166	-1.2679772689222129
-1.1991104446254344	-0.9718182839373011
-2.517148597901338	1.3786652799357109
-0.8599619913761801	-1.5951828203023137
-0.8683036126199356	-1.4377690946982051
-1.2802285338141204	2.287385258969504
-0.7046789915571411	1.7187799765505913
-0.8582937508686774	-1.5973922629725958
-0.9028231934524444	-1.8683544246946828
-0.9988883844162914	-1.4297894811597596
-1.6112149135066276	-0.4121271158835308
-2.034100778538942	0.24833141770908068
-2.1474798894174385	0.43438672076357476
-1.4717688506448954	-0.3941446127994638
-2.5357655547632483	2.0891041762430067
-1.635803486063356	-1.0815847850974278
-1.6286857405920483	-1.1646040900711794
-2.2291621096586964	3.126657474141007
-1.5631821601574212	-1.3977239690657828
-2.5782280530133215	1.514549427036476
-1.6490389646394314	-1.0640555193853982
-1.5569509583224928	-0.17266034110344267
-2.183626748394553	0.02505187235594845
-2.590642592536687	1.2932491169105227
-1.6544243719286085	-1.3682577737889912
-1.631204168775615	-1.2340421473903727
-2.0963573522238086	-0.14601106142596587
-1.6303064781561043	-1.2352310622683766
-2.145444367294767	0.06536647295415317
-1.6585260214324247	-0.8137484076435942
-1.380248373211536	-1.4363016762999583
-2.5328316541842004	1.143090989362451
-1.6060386444088803	-1.2309849934862032
-2.141950586658893	-0.3419718648622992
-1.5805863136275333	-1.3746736479975288
-1.3649501731664273	-1.346583634083258
-1.6619411732391274	-1.0105808907833844
-1.6376043358547154	-1.28055527396204
-2.1711006073166392	3.1864651924278884
-1.5950250471255325	-1.7032722924418258
-1.6168615515762137	-1.161661369877467
-1.6065230371569894	-1.413096164829738
-2.61669689062775	1.7118640884390035
-1.6125783760113908	-1.4236792364283053
-0.696032784673604	-0.1681330218589923
-1.6544243719286085	-1.3682577737889912
-2.1558200423208653	0.44592498113660267
-2.531109758614807	1.497474139366852
-2.6448257128360937	1.4741703034244684
-1.6471133401787788	-1.12159544875263
-1.638413744790192	-1.4808388419193839
-1.6275733778163122	-1.4224224847567937
-0.9168599947685677	1.6245291624052254
-1.6858102541009325	-1.3452926950960715
-1.671719538470903	-0.6499087587074411
-1.6249063086756914	-1.2609859803788115
-1.6649364763414725	-1.2265722807361854
-2.141950586658893	-0.3419718648622992
-1.6476318455502752	-0.9195531712332607
-2.6470457620570818	1.3307446120931843
-2.590642592536687	1.2932491169105227
-1.6894817952015304	-0.8827293251212043
-0.7511184291697762	-0.22375883068763405
-1.6950324520103832	-1.3330786783021569
-1.3707759628573295	-1.5588262852790908
-1.655092600537777	-1.2210068041163182
-1.6720628938398283	-1.308510301023775
-2.5631955040736094	0.9819497648779325
-1.6398150637739253	-1.2226377493116654
-1.657496716188312	-1.2178227574044107
-2.603538048334231	1.548070363253503
-2.596610386134941	1.3925293061482245
-1.686651019022415	-1.4905451311755331
-2.5214081229790355	1.5856622198865904
-1.6574158430802224	-1.0610024544010432
-2.497333691262783	1.462401328410008
-0.5710036931379859	-3.2170432574796672
-0.7728138732474542	-3.8191168214740765
-0.6285059928290334	-3.2136598533012055
-0.7574659190127111	-3.9308202357031097
-0.6509733559925931	-4.0718605783552455
-0.7259291165060584	-3.5512740730370527
-0.7579587393879409	-3.7288119757768157
-0.750229373752054	-3.684059259646828
-0.7658229512542264	-3.7733860995431554
-0.7574270599652265	-3.7295161399534877
-0.7657035160215876	-3.7735442813509583
-0.7420392939862703	-3.841272281451789
-0.773378943165315	-3.8183684344264055
-0.7656714097762546	-3.7735868033423032
-0.7273328015520171	-3.549415011575453
-1.662044576330363	-1.4131550646895519
-0.7420187459892572	-3.8412994955262496
-0.717387152291425	-3.7089531358671537
-0.7657780025107602	-3.773445630331038
-0.7719572786219698	-3.820251308203159
-0.750450264719945	-3.683766708346375
-0.725992044746911	-3.5511907299340164
-0.7273546337988436	-3.549386096621338
-0.7651490516553184	-3.975634183500634
-0.749731416377571	-3.8860743230917367
-2.1218355704388228	0.25405704358386205
-1.1906903312422705	0.0919821307873334
-1.6692066351018475	-1.6600146917657537
-0.7501548872628815	-3.684157910666748
-0.727280147309671	-3.5494847476412583
-0.7674329818138873	-3.917619708709993
-0.6752027632300148	-4.094760392693253
-0.3554785802741277	-3.6918358089083574
-0.7139012652921862	-3.787162353179968
-0.6597825594526407	-4.005203934043663
-0.6752027632300148	-4.094760392693253
-1.4426095823513791	-1.0171767760368666
-1.6544001593199102	-1.0391711752766983
-0.7076570402624236	-4.051777462962154
-1.572643661538038	-1.3116005587238517
-0.7073767422500349	-3.8507931325874467
-1.6704349990670246	-1.255676705658599
-2.591930680799801	1.3677285815235694
-2.230906221889783	3.1103645495446437
-0.6601546603454184	-3.803355556804826
-0.6757032891041246	-3.8927419274890362
-0.9051010339150318	-2.011703576441546
-0.6289421518978925	-3.8260910167444835
-0.9051010339150318	-2.011703576441546
-0.4017391916062501	-3.9605051848571264
-0.6752027632300148	-4.094760392693253
-1.579260346676544	-1.779140900958372
-1.6631845433272625	-1.1189133599312366
-1.6310098002164748	-0.9415676565923523
-2.1539224818136713	3.1637142261787026
-1.61598387496323	-1.217813381447201
-1.0871380072372483	-0.013421150269441904
-2.0920949132619593	0.21466807256123635
-2.5863591864033766	1.2139836533327004
-1.796855500350738	0.04513501291593871
-2.10236561135645	0.3937319864728388
-0.6905326109081941	-1.4881119848903366
-1.5734573137981103	-0.9264146759110926
-0.4482891783208175	-3.788874479393227
-0.4482891783208175	-3.788874479393227
-0.749731416377571	-3.8860743230917367
-1.616113266472731	-1.3826108240210855
-1.2820291278779898	-3.2283864542803467
-1.6132312946073972	-1.2950513964776973
-2.6312186673577265	1.3097829712397928
-0.42466277287796517	2.0148607680844246
0.03016583927664144	1.030568660509659
-1.1963391161689947	-0.43759473423042894
-0.8473100116523596	0.9554226438110751
-1.2495702034183407	-0.183523022875069
-0.5844571182107682	0.03499313380154402
-1.218632625415463	-0.22449721373503326
-1.7387373578569638	1.0462917323884113
-1.730990233507977	1.4578377376626714
-1.6510055331712212	1.3058573364065718
-1.803254201429073	1.2045123058764886
-2.1277086106338903	2.7391228959354086
-1.5193671087928384	1.5152205167575448
-0.7531181241967796	-2.308991502468058
-1.1893416719421024	-0.3732697975315576
-1.7880901845081927	1.6971191847353089
-0.730849185340595	2.492689672274664
-1.204952478682334	-0.40758421522619465
-1.2454685114837922	-0.22616107082173453
-1.2366645603072415	-0.3841871131012103
-1.2124047779116287	-0.6540594435006383
-0.6045698604295638	2.5079567987777818
-1.214236724614767	5.362222384704446
-1.0663216015108616	0.615886034776291
-1.162548466531569	3.2719378924451625
-2.4395090404786473	-0.18252426194733046
-2.4159475584283956	-0.25011619167585736
-1.9202599066052743	2.182473175605196
-2.413229551832924	-0.308705563789482
-2.4091134440280766	-0.6618785174718351
-2.3264638443358145	-0.917706840724279
-1.6521277790412554	1.1077645633741509
-1.63499537062785	-0.36777178274472977
-2.85351296687071	0.5463434601736537
-2.7995887712500878	0.693572471062097
-3.295571011425762	2.6291676580658834
-2.1500926329580654	-0.16077358265717612
-2.318139030230061	0.17731330821716412
-1.4718899440086246	0.3099364008862701
-3.360871837636655	1.9652204071520827
-2.1914893503891797	2.313992593053508
-2.401236462985375	0.09672458544805437
-2.1460251416191354	2.7382058742564164
-2.3105306003454675	0.1122469863818814
-2.38828778942581	3.2565276586807013
-2.4339268238482856	2.9870350569794946
-1.7444446082713154	-0.4241711372687892
-1.4893475891335677	0.6257894825257273
-2.59227383673038	4.296106005094036
-1.6978224656784322	2.1167742525826423
-2.433124197244149	-0.48371235921175193
-2.5973587295632403	3.9915057448514535
-2.28587573629804	-0.20242684346624723
-1.6520860518592682	-0.2537602748254942
-1.641984718780706	-1.0175712728526654
-3.3215328997924387	2.1694644945024057
-1.3389499099708384	-0.9038778007586443
-1.6756286298464915	-0.8266468163094526
-1.3374387666468028	-0.7595132238584644
-1.5940545826912678	-0.7511130404538323
-1.6286112776526789	-0.7239484898956882
-1.3539254317597185	-0.7926676416292121
-1.2275089313963858	0.7278654130301437
-1.7382726327841835	-0.8900461199295985
-1.6267125352849487	-1.1291743351821246
-1.928098677875221	1.5887882777146107
-1.6191783756206866	-1.0841630853447597
-2.4053012146291306	0.08350515038610182
-1.6441470639132518	-0.813351869376436
-2.2777100572787092	-0.359607548557786
-1.6428769408478785	-0.8150340393540411
-2.4115221193267504	3.122330741958274
-1.6672670817493662	-0.581375810829897
-3.404046557142244	2.754231439737263
-2.317714275094937	-0.02460480508747821
-2.281380049276207	0.4035771819581847
-2.41877921258442	2.875596979976453
-2.409734775139694	2.9186079953409534
-2.8797783478237435	3.9515462779792068
-2.3017220461601497	0.009204451349981211
-2.4189762381944466	-0.09973900519950579
-2.90382206666843	3.735987109180372
-1.943245336442358	1.4988695316987624
-1.6756286298464915	-0.8266468163094526
-3.304179453208689	2.5491924528987755
-3.3320206034588495	2.3111176708417895
-2.8249288566540756	0.8925945068313508
-1.4808839641575469	0.4682141733545078
-1.4646379877502078	0.556676966386706
-3.3541054287922707	2.1940011859954343
-2.3826253309595833	-0.03790348314749594
-2.379810586921871	-0.2429869334878542
-2.624134891333633	4.319700409258861
-1.389686945997959	0.18328162357229433
-2.4093408715292775	-0.7529536632596212
-1.4427315721562404	0.6926325926711588
-2.0248447999248547	1.361307272487135
-2.4033164275239076	-0.3218346538371393
-2.2777795358843127	-0.8172162561011428
-2.3698929887197706	-0.6588330713325979
-2.322943586481821	-0.4646683968106742
-2.273481354196532	-0.5665636673969744
-1.5443263955497235	-0.6230323501975739
-2.3258527221213754	0.571145269508502
-2.5129005464496528	4.373735541064144
-2.312236059360285	-0.7901843741559947
-3.380993435580666	2.430967625446213
-2.3216256284517094	-0.6313827307543878
-2.3205683593022624	-0.4314274325702268
-2.89678923904891	1.1336409922109767
-2.2137232006108847	0.31397144003686306
-2.3856456983827568	-0.3630219294274811
-2.882996414400739	1.225845213283198
-3.353484790747912	2.76085913682004
-2.093255400832209	-0.565168328720975
-2.4138715895864267	-0.6555767583545181
-1.739446105560473	-0.6871363937867926
-1.7456769541016166	-0.4775286035673349
-3.332269315384951	2.531405482800081
-2.292692025053928	0.6563012436880337
-2.830652624440914	0.8810798603808323
-2.3178981676797985	-0.20606332483680734
-2.3554020478167543	-0.6230354865798501
-2.4313009812154767	-0.3397610960674444
-2.2964360491912528	-0.9024864980231645
-3.311150158757989	2.302079394754158
-2.898049972006233	1.0994164123323051
-2.4066665294274596	-0.8114852054650167
-2.6244829056226298	0.8117281375705115
-2.4225626139325627	-0.14997875909264205
-2.3857308042549614	-0.93058914706772
-2.4313752514358082	-0.22968352439479672
-1.6609926839988134	-0.8824176324440919
-2.4252043439296482	-0.5855778855232248
-2.4072512817987626	-0.6643447929698405
-2.383922451402123	-0.4752834305756039
-2.3198511129313464	-0.4687641150170168
-2.4148578934430565	-0.6542704827804021
-2.540384442986245	2.7724161036940296
-1.7256828284422094	-1.1444625569149751
-2.393087479213617	-0.06043400820798497
-2.428042291617158	-0.032742184957163724
-2.8198128304944374	1.8264031747074427
-3.3933062888002916	2.3922853488006255
-2.0289250640191727	1.6230564000526735
-2.480463225714652	2.346645421048984
-2.4413611311468557	0.0762738394188708
-3.3930417333387477	2.3919349675919435
